formulation,runtime_seconds,incumbent,best_bound,relative_gap,gap_percent,node_count,solution_count,event,bound_gap_to_best_known_percent,incumbent_gap_to_best_known_percent
network_mir,147.387576,35775.00000000001,35307.16542966692,0.013077136836703985,1.3077136836703984,6850.0,19,bound,1.3077136836703784,2.0338106538597975e-14
network_mir,147.815882,35775.00000000001,35307.33327158861,0.013072445238613378,1.3072445238613377,6870.0,19,bound,1.3072445238613177,2.0338106538597975e-14
network_mir,149.044637,35775.00000000001,35307.6838494956,0.013062645716405434,1.3062645716405434,6943.0,19,bound,1.3062645716405235,2.0338106538597975e-14
network_mir,149.986651,35775.00000000001,35307.821231571426,0.013058805546571094,1.3058805546571093,6999.0,19,bound,1.3058805546570893,2.0338106538597975e-14
network_mir,150.580613,35775.00000000001,35308.10525673913,0.013050866338529041,1.3050866338529041,7036.0,19,bound,1.3050866338528841,2.0338106538597975e-14
network_mir,151.253331,35775.00000000001,35308.185618571624,0.013048620025950607,1.3048620025950606,7083.0,19,bound,1.3048620025950406,2.0338106538597975e-14
network_mir,151.977712,35775.00000000001,35308.37309208917,0.01304337967605419,1.304337967605419,7130.0,19,bound,1.304337967605399,2.0338106538597975e-14
network_mir,152.558816,35775.00000000001,35308.668512109165,0.013035121953622423,1.3035121953622422,7162.0,19,bound,1.3035121953622222,2.0338106538597975e-14
network_mir,155.308356,35775.00000000001,35308.85859204841,0.013029808747773475,1.3029808747773475,7200.0,19,bound,1.3029808747773275,2.0338106538597975e-14
network_mir,155.990906,35775.00000000001,35308.94615173217,0.013027361237395901,1.30273612373959,7241.0,19,bound,1.30273612373957,2.0338106538597975e-14
network_mir,156.558528,35775.00000000001,35309.08088625806,0.013023595073150172,1.3023595073150172,7280.0,19,bound,1.3023595073149972,2.0338106538597975e-14
network_mir,157.706665,35775.00000000001,35309.18597742379,0.013020657514359693,1.3020657514359693,7333.0,19,bound,1.3020657514359493,2.0338106538597975e-14
network_mir,157.858708,35775.00000000001,35309.614534404696,0.013008678283586607,1.3008678283586605,7345.0,19,bound,1.3008678283586406,2.0338106538597975e-14
network_mir,158.677838,35775.00000000001,35309.96697236524,0.012998826768267413,1.2998826768267413,7410.0,19,bound,1.299882676826721,2.0338106538597975e-14
network_mir,159.02568,35775.00000000001,35310.15070058713,0.012993691108675764,1.2993691108675764,7426.0,19,bound,1.2993691108675562,2.0338106538597975e-14
network_mir,159.700849,35775.00000000001,35310.55841502155,0.012982294478782845,1.2982294478782845,7466.0,19,bound,1.2982294478782643,2.0338106538597975e-14
network_mir,160.592775,35775.00000000001,35310.639950811026,0.012980015351194437,1.2980015351194438,7517.0,19,bound,1.2980015351194236,2.0338106538597975e-14
network_mir,161.502968,35775.00000000001,35311.032409934305,0.012969045145092999,1.2969045145092999,7572.0,19,bound,1.2969045145092797,2.0338106538597975e-14
network_mir,162.156864,35775.00000000001,35311.33704088428,0.012960529954317963,1.2960529954317963,7621.0,19,bound,1.2960529954317763,2.0338106538597975e-14
network_mir,162.613748,35775.00000000001,35311.51679960804,0.012955505252046553,1.2955505252046553,7652.0,19,bound,1.295550525204635,2.0338106538597975e-14
network_mir,163.260015,35775.00000000001,35311.54134875841,0.012954819042392702,1.2954819042392702,7676.0,19,bound,1.29548190423925,2.0338106538597975e-14
network_mir,163.484786,35775.00000000001,35311.5930740424,0.012953373192385917,1.2953373192385917,7686.0,19,bound,1.2953373192385718,2.0338106538597975e-14
network_mir,163.835275,35775.00000000001,35311.765537299725,0.012948552416499849,1.2948552416499848,7707.0,19,bound,1.2948552416499648,2.0338106538597975e-14
network_mir,164.575735,35775.00000000001,35311.99686602898,0.01294208620464083,1.294208620464083,7745.0,19,bound,1.294208620464063,2.0338106538597975e-14
network_mir,165.210674,35775.00000000001,35312.05816159375,0.01294037284154463,1.294037284154463,7793.0,19,bound,1.2940372841544427,2.0338106538597975e-14
network_mir,165.921464,35775.00000000001,35312.401687926606,0.01293077042832709,1.293077042832709,7837.0,19,bound,1.293077042832689,2.0338106538597975e-14
network_mir,166.307683,35775.00000000001,35312.43936782882,0.012929717181584605,1.2929717181584606,7878.0,19,bound,1.2929717181584404,2.0338106538597975e-14
network_mir,167.029718,35775.00000000001,35312.62132214672,0.012924631107010158,1.2924631107010158,7919.0,19,bound,1.2924631107009958,2.0338106538597975e-14
